id,belongs_to_collection
33258,"{'id': 124950, 'name': 'American Graffiti Collection', 'poster_path': '/nXbscwjttQTQ5OWskK7TSi5CSpH.jpg', 'backdrop_path': '/fkQH8aHqLpdDYXyCXdqRgYOhsoN.jpg'}"
71940,
26850,
70709,
36855,
20238,
33783,
163549,
47898,
19171,
48345,
11364,
38135,
55950,
39916,
31634,
43739,
45203,
14874,
32082,
25269,
29449,
37943,
33633,
86763,
78146,
88641,
30315,
13765,
12772,
47866,
18900,
73265,
17744,
62124,
3087,
14282,
11502,
29451,
21219,
116094,
2116,
1584,
28236,
40945,
19555,
2056,
4997,
8439,
322,
21765,
11059,"{'id': 117927, 'name': 'House of the Dead Collection', 'poster_path': '/jZiLJV1yUez60J361t8fN2zDMEu.jpg', 'backdrop_path': None}"
11775,
24,"{'id': 2883, 'name': 'Kill Bill Collection', 'poster_path': '/tf1nUtw3LJGUGv1EFFi23iz6ngr.jpg', 'backdrop_path': '/oCLKNACMNrEf4T1EP6BpMXDl5m1.jpg'}"
54973,
10930,
21059,
49475,
11329,
9373,"{'id': 425175, 'name': 'Texas Chainsaw (Reboot) Collection', 'poster_path': '/aLObVUVnJAl0yaA4LVEMcYJYdD5.jpg', 'backdrop_path': '/9z2HzirMPY51IBrBTFlt21JX3iP.jpg'}"
1550,
5493,
28200,
10629,
10944,
9839,
13920,
4256,"{'id': 4246, 'name': 'Scary Movie Collection', 'poster_path': '/nsD3xlHagixzVYaE57EESeVYro7.jpg', 'backdrop_path': '/qPRZ1HpvpPM81cBTwNKXlqtH9MT.jpg'}"
10009,"{'id': 96472, 'name': 'Brother Bear Collection', 'poster_path': '/pl2qWUqiYBSGErVm8an8BIkZaai.jpg', 'backdrop_path': '/3BzGz46K4DIH7Ut7KRe0u9bI1Gm.jpg'}"
1807,
33343,
30141,
10536,
14157,
67809,
42044,
37922,
1376,
31397,
50374,
96171,
20312,
59809,
135890,
64945,
2348,
44591,
10389,"{'id': 264335, 'name': 'The Eye Collection', 'poster_path': '/8kPLIuWZatb3krc4l16pnkfokjo.jpg', 'backdrop_path': '/rki7UPSFEaUPuitlQ9Iq421p137.jpg'}"
18979,
31206,
28658,
3117,"{'id': 123720, 'name': 'Frankenstein (Hammer Series)', 'poster_path': '/fKiok5TbCKWRgfNd4Rj8gPMzGJp.jpg', 'backdrop_path': '/gl9Gi60C9WYVkObOMll19OROhMC.jpg'}"
20684,
27450,
26643,
62327,
897,"{'id': 158391, 'name': 'The Apu Collection', 'poster_path': '/kDZJiqL5bCWsbdw2WFqwQoYLUhj.jpg', 'backdrop_path': '/b5zCX85EvJpizJzA2WaQmkd6DN6.jpg'}"
42522,
11657,
224,"{'id': 457305, 'name': 'Man of Marble/Iron Collection', 'poster_path': None, 'backdrop_path': None}"
27117,"{'id': 478628, 'name': 'Sherlock Holmes (1939 series)', 'poster_path': '/vjERITzfag3OJM6QXjZO6H7Ai3s.jpg', 'backdrop_path': '/uuk6Gja81opjfmA7MN3WsOdtMYf.jpg'}"
50553,"{'id': 478628, 'name': 'Sherlock Holmes (1939 series)', 'poster_path': '/vjERITzfag3OJM6QXjZO6H7Ai3s.jpg', 'backdrop_path': '/uuk6Gja81opjfmA7MN3WsOdtMYf.jpg'}"
44383,"{'id': 478628, 'name': 'Sherlock Holmes (1939 series)', 'poster_path': '/vjERITzfag3OJM6QXjZO6H7Ai3s.jpg', 'backdrop_path': '/uuk6Gja81opjfmA7MN3WsOdtMYf.jpg'}"
78331,
10922,
43708,
240177,
51707,
30349,
13537,
28446,
605,"{'id': 2344, 'name': 'The Matrix Collection', 'poster_path': '/lh4aGpd3U9rm9B8Oqr6CUgQLtZL.jpg', 'backdrop_path': '/RhUxjzNojIJsdZSYTn0CQvdKsn.jpg'}"
33222,
10719,
266741,
23995,
1277,
1836,
292974,
508,
197563,
11846,"{'id': 96871, 'name': 'Father of the Bride Collection', 'poster_path': '/nts4iOmNnq7GNicycMJ9pSAn204.jpg', 'backdrop_path': '/7qwE57OVZmMJChBpLEbJEmzUydk.jpg'}"
10715,
8619,
21525,
14892,
12146,
10588,
4970,
470,
11042,
44708,
10147,"{'id': 423173, 'name': 'Bad Santa Collection', 'poster_path': '/2OkB4GagVy1n7M8Q94FRzsOErPE.jpg', 'backdrop_path': '/plVMZOMBsHUNNkCQEoY1rW0B5Qb.jpg'}"
10756,
9562,
36068,
11012,
279714,
30068,
40913,
158413,
9556,"{'id': 45154, 'name': 'Darkman Collection', 'poster_path': '/mHrcic92RHbKHDi5Lxdhu5job6X.jpg', 'backdrop_path': '/oVqe4GNZkbWPppmvIyxFmyZNPhx.jpg'}"
13581,
1702,
19184,
24203,
9065,"{'id': 208765, 'name': 'Europa Trilogy', 'poster_path': '/q8bEKzqS150AZNpsl5t05dPX0wz.jpg', 'backdrop_path': None}"
44479,
4823,
10168,
10234,
38939,"{'id': 115142, 'name': 'Tales from the Crypt Collection', 'poster_path': '/mjP1Ktqz3VCyX2akRAIjgxaALwx.jpg', 'backdrop_path': '/o9Nll2BovcZ9EDmBBMmnHx99wP4.jpg'}"
10952,
14022,
860,"{'id': 151263, 'name': 'WarGames Collection', 'poster_path': '/tPvDCajdnC6RpuKQqRI9G62IJ7f.jpg', 'backdrop_path': '/tBWSIMflBa1tUvSVVqLCuwviW1y.jpg'}"
41521,
48035,
5000,
22744,
17831,
780,
31510,
234,
899,
8289,
11583,
11002,
6472,
5143,
11384,
5227,
8010,"{'id': 8050, 'name': 'Highlander Collection', 'poster_path': '/mNIXoyFicGseg9NoG3NHKZolKze.jpg', 'backdrop_path': '/gY5NPUGGJJdaGPlEM6f2pfHNtit.jpg'}"
10410,
47095,
10407,
9292,
11850,
48745,
2297,
951,"{'id': 397444, 'name': 'Kindergarten Cop Collection', 'poster_path': '/q5Pk0utXHTqOgvRtlRxu8AMqGLC.jpg', 'backdrop_path': '/qdKZwhWbIjlKbBOWsHL1cCcGSa2.jpg'}"
10804,
5765,
9319,
1643,
2007,
10995,
8047,
2612,
3112,
10413,
2611,
1825,
10538,
11092,
18410,
14904,
19065,
3176,"{'id': 16302, 'name': 'Battle Royale Collection', 'poster_path': '/rKlCCB5PXnrZmL0KkmpfhWcx0kB.jpg', 'backdrop_path': '/gKpdj5aKtxrAoAbJJ3EtBZHcsyP.jpg'}"
9261,
5336,
23908,
14671,
11509,
10729,
29437,
20763,
2047,
14249,
10021,
11634,
14746,
11824,"{'id': 43066, 'name': 'Teen Wolf Collection', 'poster_path': '/gJEtFrz4lNFhPoQ5cFvSekZQJDT.jpg', 'backdrop_path': '/n48aLnG4NpTWpu1PXxxgFMYlbCM.jpg'}"
8222,
20067,
12395,
9846,
23719,
11986,
1626,
483,
10166,
6069,
11018,
11676,
28293,
28292,
3681,
43875,
31798,
43436,
20325,
17687,
19075,
41465,
17641,
12545,
27972,
898,
2000,
648,
618,
44162,
19120,
4024,
11316,
3089,
29845,
995,
1594,"{'id': 937, 'name': 'The Pink Panther (Original) Collection', 'poster_path': '/xu6gZ0zGUSR8SC2QLKFaUrX2niM.jpg', 'backdrop_path': '/6KE7AguGR3UqwUn5RkzkoBc3MLy.jpg'}"
32318,
11839,
916,
31509,
1976,
31685,
3062,
34456,
12708,
42045,
11610,
4939,
25016,
15927,
40423,
7857,
79,
13912,
70881,
987,
65869,
37749,
30140,
33302,
46932,
81,
70423,
11821,
10023,
51036,
11519,
72087,
42238,
15659,
18857,
33517,
27425,
38953,
74544,
41785,
42740,
20126,
827,
11811,"{'id': 19285, 'name': 'Leprechaun Collection (Original Series)', 'poster_path': '/kdnaM7K8T8oXwWk2QdiWEs8Zg2w.jpg', 'backdrop_path': '/pRjYboGyfjO5PkY7Rdg21s4FhoI.jpg'}"
20043,
16814,
4368,
25431,
17685,
2742,
22010,
51145,
32040,
48129,
3596,
120637,
24134,
18904,
37719,
47364,
9063,"{'id': 208765, 'name': 'Europa Trilogy', 'poster_path': '/q8bEKzqS150AZNpsl5t05dPX0wz.jpg', 'backdrop_path': None}"
1818,
255,"{'id': 185682, 'name': 'The Adventures of Antoine Doinel', 'poster_path': '/66hyq0YtgBjrfT2kB1YJu33UDcy.jpg', 'backdrop_path': '/hT6f042PKqsMjt0t8vPEE7yocKj.jpg'}"
10744,
83505,
10511,
180399,
22289,
10028,"{'id': 144689, 'name': 'Honey Collection', 'poster_path': '/eOEDDWsZmW2M9TKiQK9Nk5MjDe6.jpg', 'backdrop_path': '/nldi0pe9vJyUg87nE6OjL5MzrDn.jpg'}"
616,
288953,
96393,
587,
21542,
6964,
1792,
3635,
41488,
122,"{'id': 119, 'name': 'The Lord of the Rings Collection', 'poster_path': '/p4UokEk2XnjjRTdXGe6DLYXlbI1.jpg', 'backdrop_path': '/bccR2CGTWVVSZAG0yqmy3DIvhTX.jpg'}"
11820,
8696,
12698,
19187,
11093,
47952,
504,
11007,"{'id': 114783, 'name': 'Cheaper by the Dozen Collection', 'poster_path': '/zW1sw1d0XFT069g5LktF7R5eKhs.jpg', 'backdrop_path': '/abIbeEqOhnEEeEOjalyI16KlAbU.jpg'}"
2289,
9620,
10601,
52036,
42418,
13433,
35712,
14844,
26710,
37088,
31026,
5966,
24034,
10718,
40427,
14757,
11034,
25095,
26983,
30080,
52867,
42599,
65012,
44801,
27465,
83726,
24782,
31395,
131313,
34151,
15797,
9548,
1937,
26712,
1882,
70627,
17258,
34681,
118910,
6277,
11429,"{'id': 98036, 'name': 'Re-Animator Collection', 'poster_path': '/j1v4JQUVwCDH2KKJGjFeShXp2JT.jpg', 'backdrop_path': '/keGIwkLEaN2iBUPnXvqGbbNOVbq.jpg'}"
47072,
33642,
14815,
427,
43049,
3022,
778,
3088,
23152,
23567,
102057,
52367,
22584,
27725,
16227,
980,
16933,
42094,
26884,
37833,
18995,
43759,
5205,"{'id': 245129, 'name': 'Pumping Iron Collection', 'poster_path': '/eqGCZfslyfzJgzBGG9BmJHEiLdN.jpg', 'backdrop_path': '/5hEdn0wwFH9r87ocRxaoUOGd1F3.jpg'}"
2017,
38606,
14239,
55448,
21779,"{'id': 157890, 'name': 'The Matt Helm Collection', 'poster_path': '/59eExEtUYMjKBxknAIzlioyKJwt.jpg', 'backdrop_path': None}"
71189,
67794,
73515,
405,
9696,
4917,
37774,
5055,
40140,
42040,
29933,
35888,
3059,
22727,
28586,
56157,
11708,
27329,
42514,
20444,
17736,
114046,
82283,
1954,"{'id': 52749, 'name': 'The Butterfly Effect Collection', 'poster_path': '/8lkeUgXNSB0foS3wU7rkuMTdMKV.jpg', 'backdrop_path': '/7DsbbkQAKSci07Jp4fJVq3QXSEF.jpg'}"
13476,
11194,
12634,
13505,
14114,"{'id': 353721, 'name': 'You Got Served Collection', 'poster_path': '/zQWOUTWPUR0XGgqiQG5zY8lZq2l.jpg', 'backdrop_path': None}"
15708,
21301,"{'id': 176097, 'name': 'Barbershop Collection', 'poster_path': '/glSSzT4jwKblxxGXN0lHWxbyhUH.jpg', 'backdrop_path': '/lCvX9g4vvxFUgJGNlFwfkZJWGiB.jpg'}"
20483,
14292,
44539,"{'id': 194752, 'name': 'Trilogie', 'poster_path': '/hiY1IaFlHf4D1EDAYtHBtAYraIa.jpg', 'backdrop_path': None}"
1278,
18841,"{'id': 158373, 'name': 'The Lost Skeleton Collection', 'poster_path': None, 'backdrop_path': None}"
25925,
32035,
74395,
19361,
81824,
21968,
29493,
29473,
29464,
37900,
91390,
33557,
7008,
30566,"{'id': 201930, 'name': 'Blacula Collection', 'poster_path': '/a6vO8xlFstWmMCOUACrkQHWuCHo.jpg', 'backdrop_path': '/iD8e6pN4zkPlBOaqu42H8snZt5a.jpg'}"
42466,"{'id': 201930, 'name': 'Blacula Collection', 'poster_path': '/a6vO8xlFstWmMCOUACrkQHWuCHo.jpg', 'backdrop_path': '/iD8e6pN4zkPlBOaqu42H8snZt5a.jpg'}"
76176,
18446,
22004,
11023,
47802,
92298,
35227,
29852,
23001,
51049,
11221,
1824,
16784,
44674,"{'id': 194752, 'name': 'Trilogie', 'poster_path': '/hiY1IaFlHf4D1EDAYtHBtAYraIa.jpg', 'backdrop_path': None}"
292090,
11083,
54045,
337,
11951,
43376,
28963,
2576,
22561,
19345,
14430,
12775,
9838,"{'id': 135502, 'name': 'Allan Quatermain Collection', 'poster_path': '/mNNITfwWSmohrgvC2OCJoGiywBX.jpg', 'backdrop_path': '/laC6eKju8ztT6URFBR0HG6vx0dd.jpg'}"
50075,
2099,
42852,
40454,
6470,
20032,
8842,
11132,
9352,
615,
11217,
10677,"{'id': 86058, 'name': 'Dirty Dancing Collection', 'poster_path': '/gkrOvdbCFuGlxVwCYmczw7aw6Ku.jpg', 'backdrop_path': '/qR6POAKwCL8VwuK8ZjSAdRRFNj9.jpg'}"
13572,
30735,
338,
2023,
9384,
25935,
797,
42602,
60792,
70113,
47474,
56188,
29084,
1723,
25955,
41876,
62190,
43323,
67022,
24548,
31602,
57744,
37044,
42989,
17047,"{'id': 91427, 'name': 'Agent Cody Banks Collection', 'poster_path': '/nQZ1TuxTEFrZLEU02kTTeKogFbX.jpg', 'backdrop_path': '/gh0OZpG16E5LtTAkCRkr5j0v1Fh.jpg'}"
10591,
1586,
11169,
49689,
266687,
66660,
156,
2778,
10433,
47168,
58995,
43236,
142168,
40752,
924,
38,
11081,
4377,
16941,
1720,
9541,
5516,
20304,
11024,"{'id': 86860, 'name': 'Scooby-Doo Collection', 'poster_path': '/YAuhbJKSG1R42QHJmbGsNQ80Fd.jpg', 'backdrop_path': '/aj598PG0VipBkiQXtikXdX5jRR4.jpg'}"
53734,
553,"{'id': 1952, 'name': 'USA: Land of Opportunities Collection', 'poster_path': None, 'backdrop_path': None}"
10544,
1487,"{'id': 17235, 'name': 'Hellboy Collection', 'poster_path': '/81B1OdGY7f3TVN06eKra25vHzYk.jpg', 'backdrop_path': '/i6WF7cYiogl8g5ryZDbZBw8RNVN.jpg'}"
13700,
11137,"{'id': 86334, 'name': 'The Prince & Me Collection', 'poster_path': '/gw6Mu3cfjNEQ5IUeNpqs7z8CIOE.jpg', 'backdrop_path': None}"
11358,"{'id': 299748, 'name': 'Walking Tall Collection', 'poster_path': '/wdk59P3cjnx8w78o1K5pos0yUgN.jpg', 'backdrop_path': '/zzVAOPbmA8bGmRVV8NsV8swBrbG.jpg'}"
13573,
19084,
10733,
14442,
2122,"{'id': 103577, 'name': 'The Whole Nine/Ten Yards Collection', 'poster_path': '/m6tkyCcOm4wzklAvsT0jyaM5mgY.jpg', 'backdrop_path': '/ttaiuuOHjYLTszcbADBZImqRK5H.jpg'}"
25300,
14576,
13432,
26636,
6844,
923,"{'id': 261590, 'name': 'Living Dead Collection', 'poster_path': '/mSJ20RTWWgtt3aTyn1iwNZ9fbYl.jpg', 'backdrop_path': '/inPPfnJ9Wzc9rg1MpkPm0P3D9rJ.jpg'}"
2587,
3591,
28026,
26176,
41857,
78364,
10338,
33839,
133919,
50549,
38978,
92331,
111883,
42245,
68347,
89488,
34082,"{'id': 135441, 'name': 'Road to Collection', 'poster_path': '/t293kNZnkaeqnYCHPsDXh8ZLBeQ.jpg', 'backdrop_path': '/mtC7UKAlECH3NlABg8mzmDqZi0F.jpg'}"
22999,
20278,
18698,
47201,
12239,
4365,
86182,
45862,
65066,
42228,
16561,
54655,
70779,
10843,
2098,
65332,
34303,
15673,
393,"{'id': 2883, 'name': 'Kill Bill Collection', 'poster_path': '/tf1nUtw3LJGUGv1EFFi23iz6ngr.jpg', 'backdrop_path': '/oCLKNACMNrEf4T1EP6BpMXDl5m1.jpg'}"
7220,
33823,
163676,
237,
126117,
10096,
9509,
19016,
60645,
10710,
11058,
11141,
10625,"{'id': 99606, 'name': 'Mean Girls Collection', 'poster_path': '/9XoyvX5uWQRoiz9IodCgUoXLw2V.jpg', 'backdrop_path': None}"
54807,
11025,
7131,"{'id': 109608, 'name': 'Van Helsing Collection', 'poster_path': '/kuqxOT5Ox7mrHUSvwuDCJG6tuRL.jpg', 'backdrop_path': '/uBNNmICsBnLhB2zhQ8PpwoluoYR.jpg'}"
26899,
30125,
16428,
652,
8440,
883,
38018,
96461,
34377,
20375,
10375,
42015,
68440,
12503,
11864,
9461,
57811,
132,
28276,
18329,
17993,
37447,
4339,
42108,
18513,
26517,
28285,
22137,"{'id': 205977, 'name': 'The Kingdom', 'poster_path': '/dkLr1dHWgJrxcSdOuZssDkYTeyg.jpg', 'backdrop_path': None}"
5247,
31676,
49622,
238952,
10035,"{'id': 404111, 'name': '100 Girls Collection', 'poster_path': '/zQlItcCt8mQ9rN1zURZQyyMSUVd.jpg', 'backdrop_path': '/ilSMj6jpCrYlxtj1RHdgMhBuFL1.jpg'}"
502,
41965,
10347,
1373,
30959,
43341,
20561,"{'id': 95051, 'name': 'The Up Series', 'poster_path': '/nLIBjyGeV2TMiv82MmKq5zX9DhG.jpg', 'backdrop_path': None}"
13055,
667,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}"
700,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}"
21594,
26976,
36670,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}"
18872,
44864,
31993,
43818,
28290,
24650,
55086,
43525,
20640,
633,
5511,
41003,
13936,
294,
11507,
17538,
10435,
1162,
34328,
47108,
47140,
40930,
14684,
58467,
10261,
163869,
13937,
25355,
29601,
66115,
118617,
23981,
14980,
26670,
44047,
10940,"{'id': 10441, 'name': 'Babylon 5 Collection', 'poster_path': '/4SmQl6eoFuyvHPj1noqqKf93yK6.jpg', 'backdrop_path': '/mpiKaJZSIDVGbuKxL1KyQPxeW6Y.jpg'}"
31965,
5842,
19463,
24012,
988,
125103,
204,
9356,"{'id': 9521, 'name': ""Look Who's Talking Collection"", 'poster_path': '/ez7hA34uLtOuGIwZvwhlpr53tXh.jpg', 'backdrop_path': '/2jEwMXBICqARNmhFFFDu1IvmJCK.jpg'}"
32430,
42231,
16113,"{'id': 126166, 'name': 'The Delta Force Collection', 'poster_path': '/xt10SGPh35qrXrpWikFlVNRNZ7i.jpg', 'backdrop_path': '/coqZkrXTcqtDBcaQRpCGwcGsh6Y.jpg'}"
33575,
13913,
17956,
18209,
25508,"{'id': 272673, 'name': 'Cat People Collection', 'poster_path': '/boK1NQVpce9PS2K7pK0ARA6MCor.jpg', 'backdrop_path': '/mMN1S9UkPntpgD5NkzUqzPDCyMn.jpg'}"
18978,
27171,
29486,
12310,"{'id': 87631, 'name': 'The Musketeers Collection', 'poster_path': '/kaRcbucpuJzVYqiu0fLg0qKdrS8.jpg', 'backdrop_path': None}"
42205,
27786,
9624,
95514,
37296,
25736,
25389,
44807,
5248,
52794,
9872,
19552,
2786,
8075,
94771,
50271,
38274,
26133,
68981,
10235,
11533,
2817,
1394,
1719,
140207,
781,
13553,
183252,
3777,
11659,
24065,
39907,"{'id': 159340, 'name': 'Bang Rajan Collection', 'poster_path': '/fqG9lxqOBEhnmsWL7IXriOPxUmW.jpg', 'backdrop_path': '/6YjVi1fSS4uQQ4paHBfwFCNtBRB.jpg'}"
26612,
10604,
44098,
16876,
37437,
141003,
14782,
77780,
9545,"{'id': 14246, 'name': 'Sniper Collection', 'poster_path': '/kbXbfY8DZWZmleuiBNxbfFencjp.jpg', 'backdrop_path': '/xmXnB27dZSp1SliHOyTio25P3Il.jpg'}"
53117,
41651,
29270,
28030,
16514,
1926,
31112,
11060,
17365,
11474,
63888,
49320,
10916,"{'id': 10441, 'name': 'Babylon 5 Collection', 'poster_path': '/4SmQl6eoFuyvHPj1noqqKf93yK6.jpg', 'backdrop_path': '/mpiKaJZSIDVGbuKxL1KyQPxeW6Y.jpg'}"
10921,"{'id': 10441, 'name': 'Babylon 5 Collection', 'poster_path': '/4SmQl6eoFuyvHPj1noqqKf93yK6.jpg', 'backdrop_path': '/mpiKaJZSIDVGbuKxL1KyQPxeW6Y.jpg'}"
10941,"{'id': 10441, 'name': 'Babylon 5 Collection', 'poster_path': '/4SmQl6eoFuyvHPj1noqqKf93yK6.jpg', 'backdrop_path': '/mpiKaJZSIDVGbuKxL1KyQPxeW6Y.jpg'}"
33157,
24798,
277073,
4923,
36741,
11656,
16284,
25009,
91226,
171229,
45926,
40092,
10133,
82838,
14589,"{'id': 47814, 'name': 'The Thin Man Collection', 'poster_path': '/ro4YziSxDdrfON4CDHwNXvblCD1.jpg', 'backdrop_path': '/2yt8EpI4lobOqyANq9jN6b585zZ.jpg'}"
14594,"{'id': 47814, 'name': 'The Thin Man Collection', 'poster_path': '/ro4YziSxDdrfON4CDHwNXvblCD1.jpg', 'backdrop_path': '/2yt8EpI4lobOqyANq9jN6b585zZ.jpg'}"
14590,"{'id': 47814, 'name': 'The Thin Man Collection', 'poster_path': '/ro4YziSxDdrfON4CDHwNXvblCD1.jpg', 'backdrop_path': '/2yt8EpI4lobOqyANq9jN6b585zZ.jpg'}"
14588,"{'id': 47814, 'name': 'The Thin Man Collection', 'poster_path': '/ro4YziSxDdrfON4CDHwNXvblCD1.jpg', 'backdrop_path': '/2yt8EpI4lobOqyANq9jN6b585zZ.jpg'}"
14595,"{'id': 47814, 'name': 'The Thin Man Collection', 'poster_path': '/ro4YziSxDdrfON4CDHwNXvblCD1.jpg', 'backdrop_path': '/2yt8EpI4lobOqyANq9jN6b585zZ.jpg'}"
9459,
465,
86600,
20644,
24965,
192936,
876,
1583,"{'id': 478442, 'name': 'Lammbock Collection', 'poster_path': '/kEasQuxb1LYV7sOaaGl2NQ0iMLJ.jpg', 'backdrop_path': '/9BtQ6KC6QIT824WZaeMf5JZnXKB.jpg'}"
17653,"{'id': 122945, 'name': 'The Legend Collection', 'poster_path': '/KDZVL3UVBPHpp3STKcZvOhWz25.jpg', 'backdrop_path': '/xF0U7VuuKFG2W301UhtkmaWuRVu.jpg'}"
11069,"{'id': 91799, 'name': 'Tremors Collection', 'poster_path': '/dCeNEdBgkpXMIAndv02JI3DXzKj.jpg', 'backdrop_path': '/87K8X2WixRlR3LxzeydW83N7nM0.jpg'}"
10829,"{'id': 91799, 'name': 'Tremors Collection', 'poster_path': '/dCeNEdBgkpXMIAndv02JI3DXzKj.jpg', 'backdrop_path': '/87K8X2WixRlR3LxzeydW83N7nM0.jpg'}"
19425,
108055,
86959,
9698,
57946,
45044,
26860,
29049,
27130,
8468,
31952,"{'id': 123740, 'name': 'Vampire Karnstein (Hammer series)', 'poster_path': '/dsMANCcvjdU6cbw6GUtYMoODti9.jpg', 'backdrop_path': '/o8h3cj8cS9x3iBtzTC2UxNtneac.jpg'}"
39043,
54396,"{'id': 308153, 'name': 'The Cheerleaders - Collection', 'poster_path': '/5ZkrxeuJkcblrQNsm5G3W4XhbuA.jpg', 'backdrop_path': None}"
22682,
11577,
42402,
21159,
40810,"{'id': 48829, 'name': 'The Streetfighter Collection', 'poster_path': '/54tDqYywXbMr42W3A1FguFtJK6W.jpg', 'backdrop_path': None}"
40812,"{'id': 48829, 'name': 'The Streetfighter Collection', 'poster_path': '/54tDqYywXbMr42W3A1FguFtJK6W.jpg', 'backdrop_path': None}"
336,
11942,
36206,
23330,
5927,
49636,
3075,"{'id': 123720, 'name': 'Frankenstein (Hammer Series)', 'poster_path': '/fKiok5TbCKWRgfNd4Rj8gPMzGJp.jpg', 'backdrop_path': '/gl9Gi60C9WYVkObOMll19OROhMC.jpg'}"
30137,
5521,
27636,
222,
10686,
43096,"{'id': 145494, 'name': 'The Gidget Collection', 'poster_path': None, 'backdrop_path': None}"
42688,
25598,
25858,
14262,
38701,
33357,
21948,
30368,
1059,
12493,
42090,
13122,
55730,
14273,
26940,
11030,
29454,
26372,
11506,"{'id': 286935, 'name': 'Silence of God Trilogy by Ingmar Bergman', 'poster_path': '/te1zCOxStYeGE5DDwR8zcySYVTx.jpg', 'backdrop_path': '/n0NwpFndMGt7LL3ciCRaWyB0WRG.jpg'}"
29455,"{'id': 286935, 'name': 'Silence of God Trilogy by Ingmar Bergman', 'poster_path': '/te1zCOxStYeGE5DDwR8zcySYVTx.jpg', 'backdrop_path': '/n0NwpFndMGt7LL3ciCRaWyB0WRG.jpg'}"
11602,"{'id': 286935, 'name': 'Silence of God Trilogy by Ingmar Bergman', 'poster_path': '/te1zCOxStYeGE5DDwR8zcySYVTx.jpg', 'backdrop_path': '/n0NwpFndMGt7LL3ciCRaWyB0WRG.jpg'}"
29453,
11700,
47735,
14638,
14703,
35806,
3547,
41089,
42179,
28415,
107499,
20481,
5481,
5482,
5485,
31581,
22694,
7090,
42632,"{'id': 185667, 'name': 'The Complete Monterey Pop Festival', 'poster_path': '/o03FNvDOE2iJWdLl3a6MYZEZ6rd.jpg', 'backdrop_path': '/4gC9E9mjsjaoZIY86W7cUbajUJU.jpg'}"
5902,
10775,"{'id': 58588, 'name': 'Infernal Affairs Collection', 'poster_path': '/3D2jatriBWHO5NcMFwG0FYfmdbB.jpg', 'backdrop_path': '/ieW4mJg2C3HYBWSUM8lElbf9s6D.jpg'}"
4552,
12762,
14510,
101363,
15618,"{'id': 349889, 'name': 'Robot Jox Collection', 'poster_path': '/rOlykrvYtxO3Aia3vJcrrZnFvFH.jpg', 'backdrop_path': '/oaCfYCt14cNBNTtMtgDPxCWoP0T.jpg'}"
24341,
10690,
40028,
26326,
13282,"{'id': 434533, 'name': 'Death Race Original Collection', 'poster_path': '/kpdCNcuQsDlBQ1ZPF0e2P5cqIXB.jpg', 'backdrop_path': '/o5rLt7nR0YMxNJqTuO5v3MIMPcj.jpg'}"
27658,
22642,
29235,
42725,
24111,
17921,
22627,
18283,
33731,
13823,
14108,
4291,
20718,
113,
28476,
5916,
26234,
12205,
27804,
46187,
3001,
39434,
105130,
166472,
11574,
32450,
62383,
203,
38749,
29740,
10652,
34288,
26268,"{'id': 434270, 'name': 'Lew Harper Collection', 'poster_path': None, 'backdrop_path': None}"
33632,
25853,
68430,
43001,
42201,
316,
3072,
10355,
14554,
87677,
250,"{'id': 95891, 'name': 'In China They Eat Dogs Collection', 'poster_path': '/ws7sHs7oVSoVgrLTlEitJ2mJGR8.jpg', 'backdrop_path': '/jeH6MaDD1CnZ8TLupBAi0DYWn2F.jpg'}"
19086,"{'id': 126166, 'name': 'The Delta Force Collection', 'poster_path': '/xt10SGPh35qrXrpWikFlVNRNZ7i.jpg', 'backdrop_path': '/coqZkrXTcqtDBcaQRpCGwcGsh6Y.jpg'}"
15392,
43267,
41277,
108059,
42013,
54715,
631,
25504,
23855,
1786,
51182,
45042,
210937,
16219,
15824,"{'id': 289288, 'name': 'Per Fly trilogien (Samling)', 'poster_path': '/3MFfODY9R1NAni36QlKse0UtSGm.jpg', 'backdrop_path': '/h1TxcBg4NSCEZzjmL5Xpntccy6Y.jpg'}"
14258,
48385,
27545,
22718,
39844,
16914,
43011,
11315,"{'id': 192532, 'name': 'Dead or Alive Collection', 'poster_path': '/7VhpW9s9jCY2GRFeefIZtaxhE0l.jpg', 'backdrop_path': None}"
35987,
29146,
36751,
28758,
29592,
439,
823,
20289,
16905,
11417,
11548,
38291,
41204,
20532,
2546,
42791,
22522,
40478,
5165,"{'id': 441439, 'name': 'Alienation Trilogy', 'poster_path': '/3yHS9WWCL8RQlWCZqKFrF23oS0e.jpg', 'backdrop_path': '/5nQqIlvdpgRQrTYG8H1LcwFXCC9.jpg'}"
5722,
5544,
