name,id,revenue
Salty Pictures,4.0,0.0
Salzgeber & Co. Medien GmbH,1.0,0.0
Salzgeber & Company Medien,2.0,0.0
Sam,1.0,0.0
Sam Taylor Productions,1.0,0.0
Sam Wiesenthal Productions,2.0,0.0
SamFilm Produktion,2.0,0.0
Samaha Productions,1.0,490964.0
Samaritan Entertainment,1.0,0.0
Samarkand,1.0,0.0
Samba Films,1.0,0.0
Samba P.C.,1.0,0.0
Samboo Finance Entertainment,1.0,0.0
Same Player,4.0,14348529.0
"Samico Films Production Co., Ltd.",1.0,0.0
Samosa Stories Private Limited,1.0,0.0
Samouraï Films,1.0,0.0
Sampek Productions,2.0,126463.0
Samsa Film,11.0,2833802.0
Samsara Films,1.0,302000.0
Samson Films,9.0,20738282.0
Samson Productions,3.0,0.0
Samson Productions II,1.0,7770731.0
Samsung Entertainment,1.0,0.0
Samsung Venture Capital,1.0,23803308.0
Samuel Bronston Productions,6.0,29233352.0
Samuel Fuller Productions,1.0,0.0
Samuel Goldwyn,3.0,17421267.0
Samuel Goldwyn Company,7.0,23446841.0
"Samuel Goldwyn Company, The",46.0,28962566.0
Samuel Goldwyn Films,14.0,448900521.0
Samuel Z. Arkoff,1.0,3000000.0
Samuels Media,1.0,29541790.0
Samuelson Productions,3.0,23937870.0
Samurai Productions,1.0,0.0
Samwilla Productions,1.0,0.0
Samy Boy Entertainment,1.0,0.0
San Carlos Productions,1.0,0.0
San Francisco Film,3.0,0.0
San Francisco Independent Cinema,3.0,0.0
San Marco,1.0,0.0
San Marco S.P.A./Crono S.P.A,1.0,0.0
San Mateo Films,1.0,0.0
San Mateo Productions,1.0,0.0
San Nicola Produzione Cinematografica,2.0,0.0
Sanai Pictures,3.0,11083449.0
Sanaye Dasti,1.0,0.0
Sancro Film,4.0,0.0
Sancro International Film,1.0,0.0
Sancrosiap,3.0,0.0
Sanctum Australia,1.0,108609310.0
Sandbar Pictures,5.0,643557.0
Sandcastle 5 Productions,5.0,840000.0
Sandcastle Pictures,1.0,0.0
Sandfairy,1.0,0.0
Sandia Media,1.0,8265.0
Sandler Institutional Films,1.0,0.0
Sandler/Emenegger Productions,1.0,0.0
Sandline Production,1.0,0.0
Sandollar,2.0,16624456.0
Sandollar Productions,11.0,188244181.0
Sandollar-Schaffel Productions,1.0,0.0
Sandrew Film & Teater AB,1.0,0.0
Sandrew Metronome Denmark,1.0,0.0
Sandrew Metronome Distribution,4.0,0.0
Sandrew Metronome International,1.0,0.0
Sandrew Metronome Norge,1.0,0.0
Sandrews,24.0,955401.0
Sands Films,2.0,0.0
Sandstorm Films,5.0,0.0
Sandy Howard Productions,6.0,0.0
Sanen Productions,1.0,5050000.0
Sanford,1.0,0.0
Sanford Productions (III),2.0,7500000.0
Sanford%2FPillsbury Productions,1.0,0.0
Sanford/Pillsbury Productions,1.0,0.0
Sang Sang Film,1.0,0.0
Sangeeta Enterprises,1.0,0.0
Sangeori Pictures,1.0,31500000.0
Sanitsky Company,1.0,0.0
Sanjay Singh Films,1.0,252000.0
Sanjines,1.0,0.0
Sankei Shimbun,1.0,17636261.0
Sankofa Film & Video,1.0,0.0
Sanrio Communications,2.0,0.0
Sanrio Company,2.0,0.0
Sans Contrefaçon Productions,1.0,0.0
Santa Buddies Productions,1.0,0.0
Santa Clara Productions,2.0,1250000.0
Santa Cruz Productions Inc.,1.0,0.0
Santa Fe Institute for Regional Education,3.0,2326424.0
Santa Fe International,1.0,18.0
Santa Fe Productions,2.0,0.0
Santa Fe Productions (I),2.0,2000000.0
Santa Frost Productions,1.0,84500122.0
Santa Fé Films,1.0,6485961.0
Santa Lucía Cine,1.0,0.0
Santa Monica Holdings,1.0,0.0
Santa Paws Productions,1.0,0.0
Santana Pictures Corporation,4.0,0.0
Santo Domingo Film & Music Video,2.0,0.0
Santo Domingo Films,1.0,837000.0
Sapphire Filmproduktiemaatschappij,1.0,0.0
Sapphire Fire Limited,1.0,0.0
Saptrishi Cinevision,1.0,0.0
Sara Films,12.0,0.0
Sara films,2.0,0.0
Sarabande Productions,1.0,0.0
Saracen Films,1.0,0.0
Sarah Green Film,1.0,30536013.0
Sarah James Productions,1.0,10597734.0
Sarah Productions,1.0,0.0
Sarah Radclyffe Productions - Sirens Limited,1.0,7770731.0
Sarah Radclyffe Productions Limited,1.0,0.0
Saraswati Entertainment Creations Limited,1.0,22159216.0
Saratoga Film Corporation,1.0,0.0
Saratov Films,1.0,0.0
SarcoFilms,1.0,0.0
Sardinian Film Commission,1.0,0.0
Saregama HMV,1.0,6100000.0
Sargeant,1.0,0.0
Sargon Film,2.0,0.0
Sarkasmos Productions,1.0,0.0
Sarke Studio,3.0,0.0
Sarliu/Diamant,1.0,0.0
Sarlui / Diamant Production,1.0,0.0
Sascha-Film,1.0,0.0
Sascha-Verleih,2.0,0.0
Sasquatch Films,1.0,16971.0
Sassy Girl Productions,1.0,0.0
Sat 1,1.0,0.0
Sat.1,2.0,0.0
Sataifilm,2.0,0.0
Satan's Little Company LLC,1.0,0.0
Satch-Mo,1.0,0.0
Sateenkaarifilmi Oy,1.0,0.0
Satelight,1.0,0.0
Sathya Movies,1.0,15000000.0
Saticoy Productions,3.0,0.0
Sato Atsushi,1.0,0.0
Satori Films,1.0,0.0
Satori!films,1.0,0.0
Satra,1.0,0.0
Saturn Films,17.0,1582824293.0
Saturn Harvest Films,1.0,0.0
Saturn Productions,1.0,0.0
Satyajit Ray Productions,2.0,16000.0
Saul Bass & Associates,1.0,0.0
Savage Beast Film,1.0,0.0
Savage Cinema,1.0,0.0
Savage Film,2.0,0.0
Savage Films,2.0,0.0
Savage Production Ltd.,1.0,0.0
Savage Productions,2.0,0.0
Savalas Audio Post-Production,1.0,30638.0
Save Ferris Entertainment,1.0,103504.0
Saville Productions,3.0,46152411.0
Savoy Pictures,19.0,81128918.0
Saw 2 Productions,1.0,152925093.0
Saw Productions Inc.,1.0,103911669.0
Sawhorse Productions,1.0,0.0
Saxonia Entertainment,1.0,0.0
Say Ahh Productions,1.0,395000.0
Say It Isn't So Productions,1.0,0.0
Sayaka Producciones Audiovisuales,5.0,5034272.0
Saylors Brothers Entertainment,1.0,0.0
Scala Films,2.0,0.0
Scala Productions,5.0,0.0
Scala Productionss,1.0,0.0
Scalera Film S.p.a.,2.0,0.0
Scallie Filmworks,1.0,0.0
Scamp Film and Theatre Ltd.,1.0,21.0
Scanbox,6.0,19478106.0
Scanbox Entertainment,3.0,0.0
Scandica Film,1.0,0.0
Scanner-Rhodes Productions,1.0,0.0
Scarecrow Productions,1.0,1109660.0
Scared Productions,1.0,51070807.0
Scarlet Films,1.0,15656193.0
Scarlet Fire Entertainment,1.0,0.0
Scarlet Fire Films,1.0,0.0
Scarlett Pictures,1.0,0.0
Scarlett Production,1.0,0.0
Scary Movies LLC,1.0,0.0
Scary Pictures Productions,1.0,0.0
Scary Stuff,1.0,2750741.0
Scatena & Rosner Films,5.0,0.0
Scave Productions,1.0,0.0
Scena Film,5.0,0.0
Scenario Lane Productions,1.0,5989640.0
Scenes From,1.0,0.0
Scentext,1.0,0.0
Schaefer/Karpf Productions,2.0,0.0
Schattenkante,2.0,0.0
Scheherazade,1.0,0.0
Schesch Filmkreation,1.0,0.0
Schesch Filmproduktion,1.0,0.0
Schick Sunn Classics,1.0,0.0
Schine-Moore Productions,1.0,41158757.0
Schiwago Film,4.0,2750275.0
Schlemmer Film,1.0,0.0
Schmidtz Katze Filmkollektiv,3.0,5576725.0
Schneiders Bakery,2.0,0.0
Scholar Films Company,2.0,0.0
Scholastic Entertainment,2.0,268987161.0
Scholastic Productions,1.0,372234864.0
School Pictures,2.0,0.0
School of Life Productions Inc.,1.0,0.0
Schoolfield Media,1.0,0.0
Schorr Pictures,3.0,13769.0
Schramm Film Koerner & Weber,6.0,7313722.0
Schroeder Hoffman Productions,1.0,56714147.0
Schubert International Filmproduktions,1.0,0.0
Schuch Productions,1.0,0.0
Schuetzle Company Productions,1.0,0.0
Schulberg Productions,1.0,0.0
Schweizer Fernsehen,3.0,0.0
Schweizer Fernsehen (FS),4.0,0.0
Schweizer Fernsehen (SF),1.0,0.0
Schweizer Radio und Fernsehen (SRF),1.0,0.0
Schweizerische Radio- und Fernsehgesellschaft (SRG),5.0,0.0
Sci Fi Pictures,3.0,0.0
Sci-Fi Channel,4.0,0.0
Sciapode,3.0,0.0
Sciarlò,1.0,0.0
Science Channel,1.0,0.0
Scimitar Films,2.0,0.0
Scimitar Productions,3.0,0.0
Scion Films,18.0,706029191.0
Scissors Stone Productions Ltd.,1.0,0.0
Scoop Films,1.0,0.0
Scooter Braun Films,1.0,98441954.0
Scooty Woop Entertainment,1.0,0.0
Scope Pictures,43.0,346921850.0
Scorched Films,1.0,0.0
Scorpio,1.0,0.0
Scorpio Films,1.0,0.0
Scorpio Studio,1.0,0.0
Scorpion,1.0,0.0
Scorpion Film Production,1.0,4192440.0
Scorsese Productions,1.0,3000000.0
Scotia International,1.0,0.0
Scott Free Films,1.0,0.0
Scott Free Productions,48.0,5042929152.0
Scott Hamilton Public Relations,1.0,0.0
Scott Pictures,1.0,1397284.0
Scott Rudin Productions,48.0,3911905868.0
Scott-Brown Productions,1.0,0.0
Scotti Brothers Pictures,1.0,0.0
Scotti Brothers Pictures (I),1.0,0.0
Scottish Arts Council Lottery Fund,2.0,0.0
"Scottish Arts Council, The",2.0,5213905.0
Scottish Screen,11.0,75273222.0
Scottish Television (STV),1.0,0.0
Scotts Atlantic,1.0,0.0
Scout Productions,3.0,6300377.0
Scranton/Lacy Films,1.0,254190.0
Scream HQ,2.0,0.0
Screen Artists,1.0,0.0
Screen Australia,40.0,214398381.0
Screen Classics (II),2.0,0.0
Screen Corporation,1.0,0.0
Screen East,4.0,771499.0
Screen East Content Investment Fund,1.0,0.0
Screen Enterprise,1.0,0.0
Screen Entertainment Co.,1.0,0.0
Screen Flanders,1.0,0.0
Screen Gems,54.0,2837293193.0
Screen Gems Television,1.0,0.0
"Screen Gems, Inc.",3.0,86600155.0
Screen Guild Productions,2.0,0.0
Screen Media Films,3.0,0.0
Screen Media Ventures,1.0,0.0
Screen NSW,9.0,31798486.0
Screen Novelties,1.0,0.0
Screen Partners Ltd.,1.0,0.0
Screen Plays,1.0,0.0
Screen Queensland,4.0,3000000.0
Screen Siren Pictures,1.0,1124445.0
Screen Tasmania,2.0,176669.0
Screen Vision,1.0,0.0
Screen West Midlands,8.0,0.0
Screen Yorkshire,11.0,9802391.0
Screen Yorkshire Production Fund,1.0,0.0
ScreenProjex,1.0,0.0
ScreenWest,5.0,49554002.0
Screencraft International,1.0,0.0
Screencraft Productions,1.0,0.0
Screening Emotions,1.0,0.0
Screenland,1.0,0.0
Screenland Pictures,2.0,14828081.0
Screenplay Infinite Films,1.0,0.0
Screentime New Zealand,1.0,0.0
Screentime Pty. Ltd.,1.0,0.0
Scripps Howard Entertainment,1.0,0.0
Script Associés,1.0,47355187.0
Script House,1.0,0.0
Scrum Try,1.0,0.0
Sculptor Media,2.0,35000.0
Sculptures of Dazzling Complexity,1.0,0.0
Scythia Films,4.0,40454856.0
Se-ma-for Studios,2.0,0.0
Sea Breeze Productions Inc.,1.0,22433915.0
Sea Dragon,1.0,0.0
Sea Side Films Florida Inc.,1.0,85167639.0
Sea Smoke Entertainment,1.0,0.0
Sea to Sky Entertainment,1.0,0.0
Seabourne Pictures,1.0,0.0
"Seafarers International Union, Atlantic & Gulf Coast District, American Federation of Labor",1.0,0.0
Seagal/Nasso Productions,5.0,159997244.0
Seamaster Films,1.0,0.0
Sean Bailey Productions,1.0,400062763.0
Sean Daniel Company,3.0,526781293.0
Sean S. Cunningham Films,10.0,263813826.0
Searchlight Films,1.0,0.0
Searock Films,1.0,0.0
Seaside Entertainment,1.0,169801921.0
Season,1.0,0.0
Season of Darkness LLC,1.0,0.0
Seasonal Film Corporation,9.0,108154.0
Seat 13,1.0,0.0
Seattle Film Co.,1.0,0.0
Sebastian Films Limited,1.0,0.0
Sebasto Film & TV,1.0,0.0
Sebor,2.0,0.0
Sechzehnte Babelsberg Film,1.0,63782078.0
Secol Superbo e Sciocco Produzioni,2.0,0.0
Second Act Productions,1.0,0.0
Second City,1.0,0.0
Second Feature Productions,1.0,0.0
Second Mate Productions,2.0,2026659812.0
Second Slate Films,1.0,0.0
Second Street Films,1.0,0.0
Second Television & Radio Authority,1.0,0.0
Secret Films,1.0,0.0
Secret Handshake Entertainment,1.0,0.0
Secret Hideout,1.0,407778013.0
Secret Identity Productions,1.0,0.0
"Secret Public Productions, Inc.",2.0,0.0
Secret Seven,1.0,0.0
Secret Society Films,1.0,0.0
Secret Weapon Films,2.0,0.0
Secretaria de Estado da Cultura (SEC),1.0,0.0
Secretaria de Estado de Cultura do Espirito Santo,1.0,1059804.0
Secretaria para o Desenvolvimento do Audiovisual,1.0,0.0
Secretaría de Educación Pública,1.0,0.0
Section Eight,10.0,1477973497.0
Section Eight Productions,7.0,161166661.0
Security Pictures,8.0,0.0
Security Pictures Ltd.,1.0,0.0
Seda Spettacoli,5.0,0.0
Sedic,4.0,81144681.0
Sedic Deux,1.0,0.0
Sedic International,4.0,28767435.0
Sedis,1.0,0.0
Sedna Films,2.0,0.0
Seduction Cinema,1.0,0.0
See Film,1.0,1115493.0
See Me Louisiana,1.0,117698894.0
See Pictures,1.0,0.0
See Saw Films,2.0,229094.0
See-Saw Films,9.0,619043129.0
SeeThink Films,3.0,0.0
Seed Productions,2.0,390804162.0
Seed Productions (II),1.0,0.0
Seesaw Productions,1.0,0.0
"Seeso, LLC",2.0,0.0
Sega of America,1.0,0.0
Sega of Japan,1.0,0.0
Segal-Tokofsky Productions Inc.,1.0,0.0
Sein+Hain Film,1.0,0.0
Seine Pictures,1.0,27312.0
Sektor Film Skopje,1.0,0.0
Selb-Film,1.0,0.0
Select Media Holdings- Moving Pictures,2.0,0.0
Select Pictures Corporation,1.0,0.0
Select Productions (III),1.0,0.0
Selected Pictures,1.0,0.0
Selenia Cinematografica,6.0,0.0
Self-Reliant Film,1.0,0.0
Selig Polyscope Company,2.0,0.0
Selim Picture Associates,1.0,0.0
Selima Films AVV,1.0,57400547.0
Selkirk Films,1.0,0.0
SellOutPictures,1.0,0.0
Sellers-Edwards productions,1.0,49579269.0
Selma Enterprises,1.0,0.0
Selmur Productions,1.0,0.0
Selta Films,1.0,12729678.0
Seltzer Films,1.0,0.0
Selvaggia Film,1.0,0.0
Selznick International Pictures,15.0,413176459.0
Selznick Releasing Organization,1.0,0.0
Sembene,1.0,0.0
Semi-Professional,1.0,0.0
SemiRebellious Films,1.0,0.0
Semic,1.0,0.0
Semtex Films,1.0,868439.0
SenArt Films,5.0,8934004.0
Senator Entertainment Co,4.0,382174.0
Senator Film,2.0,593683.0
Senator Film Produktion,28.0,91808087.0
Senator Global Productions,1.0,64191523.0
Senator International,5.0,252667461.0
Sender Films,1.0,0.0
Sender Freies Berlin (SFB),3.0,0.0
Senka DOOEL Film Production,1.0,0.0
Sennet Entertainment,2.0,0.0
SenoReality Pictures,1.0,0.0
Sense and Sensibility Ventures,3.0,0.0
Sensi Contemporanei Cinema e Audiovisivo,1.0,1982505.0
Sentana,1.0,0.0
Sentana Filmproduktion,1.0,0.0
Sententia Entertainment,1.0,0.0
Sentient Entertainment,1.0,1338365.0
Sentinel Pictures,1.0,37285.0
Sentinel Productions,1.0,77920346.0
Seon Film Productions,1.0,0.0
Seoul Films,1.0,0.0
Sepia Films,8.0,0.0
Seppä Callahanin Filmimaailma Oy,1.0,0.0
Sept Films Cinema,1.0,0.0
September Dawn,1.0,0.0
September Films,1.0,0.0
September Gurls Productions,1.0,0.0
Septembre Productions,1.0,0.0
Septième Production,1.0,0.0
Sequart,2.0,0.0
Sequence Film,2.0,473993.0
Sequoia Pictures,2.0,0.0
Sequoia Productions,5.0,96637565.0
Sequoin Films,1.0,0.0
Seraphim Films,2.0,8862354.0
Seraphim Films Inc.,1.0,0.0
Serena,3.0,0.0
Serenade Films,4.0,2373083.0
Serendipity Point Films,13.0,68409984.0
Serendipity Productions,1.0,136150434.0
Serene 9,1.0,0.0
Serene Films,1.0,0.0
Serene Skylight,1.0,0.0
Serengeti Partners Ltd.,1.0,0.0
Serenity Entertainment,1.0,0.0
Serie 23 Productions,1.0,0.0
Serious Dan,1.0,0.0
Serious Entertainment,1.0,0.0
SeriousFilm,1.0,0.0
Serpent Films Productions,1.0,0.0
Servientrega,1.0,0.0
Serviçio Social do Comércio,1.0,1059804.0
Seskri Produktionz,1.0,0.0
Set Satellite,1.0,0.0
Setembro Cine,1.0,939101.0
Setient Pictures,1.0,0.0
Seven Arts,3.0,43656822.0
Seven Arts Films,2.0,0.0
Seven Arts Pictures,19.0,126388247.0
Seven Arts Productions,24.0,31197399.0
Seven Bucks Productions,1.0,177856751.0
Seven Cities Media,1.0,0.0
Seven Film,1.0,0.0
Seven Hills Pictures,1.0,174318.0
Seven Keys,1.0,0.0
Seven Network,1.0,0.0
Seven Pictures,10.0,6164219.0
Seven Pictures Film,2.0,9127383.0
Seven Productions,1.0,0.0
Seven Star Film,2.0,0.0
Seven Star Pictures,1.0,0.0
Seven8 Media,1.0,0.0
SevenPictures,3.0,0.0
Seventh Art Releasing,1.0,0.0
Seventh Picture Productions LLC,1.0,0.0
Sever Studio,1.0,1310673.0
Severe Entertainment,1.0,0.0
Severe Features,2.0,0.0
Severed Productions,1.0,0.0
Severin Films,2.0,0.0
Severny Fond,1.0,0.0
Sevilla Films,1.0,0.0
Seville Productions,1.0,0.0
Sextant Entertainment Group,1.0,0.0
Sextant Films,1.0,0.0
Seymour Films,1.0,0.0
Sezione cinema Edisonvolta,1.0,0.0
Sforzando Productions,1.0,53447.0
Sh-K-Boom Records,1.0,0.0
Shaboo Arts,2.0,0.0
Shade Pictures,1.0,16566240.0
Shaderville,1.0,0.0
Shadow Entertainment,1.0,0.0
Shadow Films,1.0,0.0
Shadow Lane,1.0,0.0
Shadow Shows,4.0,368428.0
Shadow Stars,1.0,0.0
Shadow Studios,1.0,0.0
Shadow Theatre Films,4.0,0.0
ShadowCatcher Entertainment,3.0,91974818.0
ShadowMachine Films,1.0,157768.0
Shadowland,3.0,0.0
Shadowlands Productions,3.0,0.0
Shadowlight Productions,1.0,0.0
Shadowsnake Films,1.0,0.0
Shady Acres Entertainment,4.0,748400244.0
Shaft,6.0,12947880.0
Shaft Productions Ltd.,3.0,23579618.0
Shaftesbury Films,2.0,0.0
Shah/Jensen,1.0,0.0
"Shaken, Not Stirred Productions",2.0,0.0
Shakespeare Film Company,2.0,299792.0
Shakey Pictures,2.0,0.0
Shaler Entertainment Pictures,1.0,0.0
Shallow Focus,1.0,0.0
Shamley Productions,1.0,32000000.0
Shan Dong Satellite TV Media,1.0,102205175.0
Shanghai Animation Film Studio,1.0,0.0
Shanghai Bona,1.0,0.0
Shanghai Film Group,16.0,587435249.0
Shanghai Film Group Corporation,1.0,19271312.0
Shanghai Film Studios,3.0,0.0
Shanghai Hongliang Media & Culture Co.,1.0,0.0
Shanghai Hoongman Technology Co.,1.0,116873.0
Shanghai Kid Films,1.0,0.0
Shanghai Media Group,1.0,311.0
Shango Films,1.0,0.0
Shangri-La Entertainment,10.0,214992457.0
Shankar Films,1.0,0.0
Shanxi Film Studio,2.0,0.0
Shapiro-Glickenhaus Entertainment,13.0,313222.0
Shareman Media,1.0,0.0
Shark Productions,1.0,10680275.0
Sharky Productions,1.0,0.0
Sharmhill Productions,1.0,0.0
Sharmshir,1.0,0.0
SharpSword Films,1.0,23737523.0
Shavick Entertainment,3.0,0.0
Shaw Brothers,83.0,34639619.0
Shaw Brothers (HK) Ltd,1.0,0.0
Shaw Moviecity Co. Ltd,1.0,0.0
Shaw Rocket Fund,1.0,0.0
Shaw and Sons,1.0,0.0
Shawn Danielle Productions Ltd.,1.0,128905366.0
Sheba Films,2.0,0.0
Sheen Productions,2.0,0.0
Sheen/Michaels Entertainment,1.0,0.0
Sheep Noir Films Inc.,1.0,0.0
Sheerface Productions,1.0,0.0
Sheherazad Media International,1.0,0.0
Sheinberg Productions,2.0,36141068.0
Shelburne Associates,1.0,0.0
Sheldon Reynolds Productions,1.0,0.0
Shellac Films,1.0,0.0
Shellac Sud,1.0,0.0
Shelter Films,1.0,0.0
Shelter Productions,2.0,65043040.0
Shelty,2.0,0.0
Shemaroo,2.0,0.0
Shenghua Entertainment,1.0,0.0
Shepperton Productions,1.0,0.0
Sherazade Film Development,3.0,10569964.0
Sherpas Cinema,1.0,0.0
Sherrill C. Corwin Productions,1.0,0.0
Sherwood,1.0,18600000.0
Sherwood Pictures,2.0,67978538.0
Sherwood Productions,4.0,144351494.0
Sherwood Schwartz Productions,2.0,0.0
Shibata Organisation,1.0,0.0
Shifting Gears Entertainment,1.0,3142154.0
Shin Cine Communications,1.0,0.0
Shin Ei Animation,1.0,0.0
Shin Films,1.0,0.0
Shin Kankaku-ha Eiga Renmei Productions,1.0,0.0
Shin Seung-soo Productions,2.0,0.0
Shinchosha Company,1.0,0.0
Shine Pictures,4.0,107202179.0
Shineshow,1.0,0.0
Shinework Media,1.0,254212245.0
Shinkai Makoto,1.0,0.0
Shinkô Kinema,1.0,0.0
Shinsei Film Company,1.0,0.0
Shintoho Company,3.0,0.0
Shintoho Film Distribution Committee,3.0,0.0
"Shintoho Pictures Co., Ltd.",1.0,0.0
Shirley Clarke Productions,1.0,0.0
Shirogumi,1.0,0.0
Shiseido Co. Ltd.,1.0,0.0
Shisso Production,2.0,0.0
ShivHans Pictures,3.0,24951149.0
Shivalaya Entertainment,1.0,0.0
Shizuoka Daiichi Television,1.0,0.0
Sho Films,4.0,17387406.0
Shoah Foundation,1.0,0.0
Shoakuken,4.0,273645100.0
Shoals Creek,1.0,0.0
Shochiku,19.0,0.0
"Shochiku Co., Ltd.",7.0,0.0
Shochiku Company,42.0,84672854.0
Shochiku Kinema (Kamata),6.0,0.0
Shochiku Ofuna,7.0,0.0
Shochiku-Fuji Company,4.0,15447091.0
Shoebox Films,2.0,8708789.0
Shoes Full of Feet,1.0,0.0
Shoestring Pictures,1.0,169976.0
Shogakukan,15.0,125548903.0
Shogakukan Production,4.0,163644662.0
Shogakukan-Shueisha Productions,3.0,44057737.0
Shok Films Argentina,1.0,0.0
Sholay Media & Entertainment,1.0,0.0
Shomedia,1.0,0.0
Shona Productions,1.0,0.0
Shooney Films,1.0,0.0
Shoot First Entertainment,1.0,0.0
Shoot Productions,3.0,0.0
Shooting Films,1.0,0.0
Shooting Gallery,11.0,2505137.0
Shooting Script Films,1.0,82703.0
Shooting Star,1.0,0.0
Shooting Star Filmcompany BV,7.0,0.0
Shooting Star Pictures,1.0,6033999.0
Shopgirl,1.0,11588205.0
Shore Road Pictures,1.0,0.0
ShoreFront Entertainment,1.0,0.0
Shoreline Entertainment,6.0,0.0
Shortcom,2.0,20374201.0
Shostak/Rossner Productions,1.0,0.0
Shot - Szumowski,3.0,911466.0
Shotgun Pictures,2.0,0.0
Shouchiku Co.,2.0,0.0
Shouldn't Throw Stones,1.0,0.0
Shout! Factory,3.0,0.0
Show Dog Productions,1.0,666045.0
Show East,2.0,14980005.0
ShowTime,8.0,0.0
Showbox,12.0,339732931.0
Showbox Entertainment,11.0,53587419.0
Showbox/Mediaplex,13.0,62000000.0
Showcase Entertaiment Inc.,2.0,0.0
"Showcase Entertainment, Inc.",2.0,0.0
Showcase Television,1.0,0.0
Showgate,5.0,0.0
Showking Films,1.0,0.0
Showmen's Pictures,1.0,0.0
Showtime Arabia,1.0,0.0
Showtime Australia,7.0,0.0
Showtime Documentary Films,2.0,0.0
Showtime Entertainment Television,1.0,0.0
Showtime Films,1.0,0.0
Showtime Networks,30.0,76169647.0
Showtime Original Pictures for All Ages,1.0,0.0
Showtime Pictures Inc.,2.0,0.0
Showtime Productions,1.0,0.0
Showtime/The Movie Channel,1.0,0.0
Shree Ashtavinayak Cine Vision,1.0,0.0
Shree Ashtavinayak Cinevision Ltd,3.0,4600000.0
Shree Venkatesh Films,2.0,0.0
Shri Sai Raam Creations,2.0,16000000.0
Shrine,1.0,0.0
Shubert Organization,1.0,0.0
Shueisha,9.0,117492546.0
Shumba International Corporation,1.0,0.0
Shut Up and Sing LLC,1.0,0.0
Shutt/Jones Productions,1.0,51842679.0
Shôchiku Eiga,72.0,0.0
Shôjo Kakumei Utena Production Co.,1.0,0.0
Si Litvinoff Film Production,2.0,0.0
Siam Movies,2.0,3759582.0
Sicilia Cinematografica,2.0,0.0
Sicilia Film Commission,1.0,1982505.0
Sick-A-Scope,1.0,0.0
Sick-the Life and Death of Bob Flanagan-Supermasochist,1.0,116806.0
Sid & Marty Krofft Pictures,1.0,68688831.0
Sid and Marty Krofft Enterprises,1.0,0.0
Side Gig Productions,1.0,0.0
Side Street Post,2.0,0.0
Side Tracked Pictures,1.0,0.0
Sidekick Entertainment,1.0,0.0
Sider Film,1.0,0.0
Sideshow Alley,1.0,0.0
Sideshow Pictures,2.0,0.0
Sidestreet Entertainment,1.0,8642858.0
Sidetrack Films,2.0,56386.0
Sideways Productions Inc.,1.0,109502303.0
Sidley Wright & Associates,1.0,133752825.0
Sidney J. Furie Productions,1.0,0.0
Sidney Kimmel Entertainment,25.0,574694799.0
Sidney Lumet Film Productions,1.0,0.0
Sidney Pink Production,1.0,0.0
Sidonie,1.0,0.0
Sidus,1.0,0.0
Sidus FNH-Benex Cinema Fund 1,1.0,0.0
Sidus Pictures,9.0,0.0
Sidéral Productions,1.0,1999955.0
Siegal Enterainment,1.0,0.0
Siempre Viva Productions,1.0,0.0
Sienna Films,2.0,0.0
Sierra / Affinity,4.0,47271556.0
Sierra Alta Productions,1.0,0.0
Sierra Pictures,1.0,12639297.0
Sierra Pictures (II),1.0,0.0
Sierra/Affinity,2.0,65663276.0
Sig Shore Productions,1.0,0.0
Sighvatsson Films,2.0,101095455.0
"Siglo, Ltd.",1.0,0.0
Sigma Cinematografica Roma,1.0,0.0
Sigma Film Productions,3.0,0.0
Sigma Films,4.0,17355754.0
Sigma Films Ltd.,3.0,54915.0
Sigmund Neufeld Productions,3.0,0.0
Signal Film Group,1.0,600896.0
Signature Entertainment,8.0,195735141.0
Signature Pictures,14.0,253066942.0
Signboard Films Production Inc.,1.0,0.0
Signboard Hill Productions,2.0,0.0
Signe Baumane Studio,1.0,0.0
Sikelia Productions,5.0,716716903.0
Sikhya Entertainment,1.0,0.0
Sil-Metropole Organisation,21.0,10531001.0
Sil-Metropole Organisation Ltd.,3.0,64077047.0
Silencio Cine,1.0,0.0
Silencio Rodamos Producciones,1.0,0.0
Silent Films Inc.,1.0,0.0
Silent Giant Productions,1.0,0.0
Silent Helicopter,1.0,0.0
Silent Hill DCP Inc.,1.0,97607453.0
Silent Night Releasing Corporation,1.0,154323.0
Silesia Film,1.0,0.0
Silesia Film (coprodukcja),2.0,0.0
Silk Road,2.0,0.0
Silkroad Production,1.0,0.0
Silvatar Media,1.0,13865435.0
Silver Ant,1.0,0.0
Silver Bullet Films,1.0,0.0
Silver Bullet Pictures,1.0,0.0
Silver Bullet Productions (II),1.0,89289910.0
Silver Films,6.0,10188.0
Silver Leaf Pictures,1.0,0.0
Silver Lining Entertainment,1.0,0.0
Silver Lining Entertainment (II),1.0,0.0
Silver Lining Film Group,1.0,0.0
Silver Lining Media Group,1.0,0.0
Silver Lion Films,5.0,64380643.0
Silver Moonlight Productions,1.0,0.0
Silver Nitrate,5.0,4100000.0
Silver Nitrate Films,4.0,0.0
Silver Nitrate Pictures,6.0,0.0
Silver Peak Productions,2.0,0.0
Silver Pictures,52.0,6044112169.0
Silver Plane Films,1.0,4100000.0
Silver Reel,13.0,169835288.0
Silver River Productions,1.0,0.0
Silver Sail Entertainment,2.0,0.0
Silver Screen,1.0,0.0
Silver Screen International,1.0,0.0
