id,name_genres,id_genres
44875,'Comedy' 'Fantasy' 'Mystery' 'Romance',"'35,14,9648,10749'"
448763,'Romance','10749'
448767,'',''
44877,'Action' 'Thriller' 'Crime' 'Romance',"'28,53,80,10749'"
44878,'Documentary' 'Foreign',"'99,10769'"
4488,'Horror','27'
448847,'Crime','80'
44885,'Animation' 'Thriller',"'16,53'"
44886,'Drama' 'Horror' 'Comedy' 'Romance' 'Foreign',"'18,27,35,10749,10769'"
448879,'Animation','16'
44888,'Adventure' 'Drama' 'Action' 'Romance',"'12,18,28,10749'"
44890,'Action' 'Adventure' 'Drama' 'War',"'28,12,18,10752'"
44892,'Action' 'Comedy',"'28,35'"
44895,'Crime' 'Comedy',"'80,35'"
44896,'Animation' 'Comedy' 'Family' 'Western' 'Adventure',"'16,35,10751,37,12'"
44898,'Drama' 'History' 'Foreign',"'18,36,10769'"
44899,'Action' 'Adventure' 'Comedy' 'Family' 'Science Fiction',"'28,12,35,10751,878'"
448992,'Documentary','99'
44900,'Family' 'Comedy',"'10751,35'"
449012,'Documentary' 'TV Movie',"'99,10770'"
44902,'Drama','18'
44909,'Fantasy' 'Drama' 'Horror' 'Action' 'Comedy',"'14,18,27,28,35'"
44912,'Adventure' 'Action' 'Thriller' 'Science Fiction',"'12,28,53,878'"
449131,'Drama' 'Crime',"'18,80'"
44916,'Drama' 'Comedy',"'18,35'"
44918,'Action' 'Adventure' 'Thriller',"'28,12,53'"
44919,'Drama','18'
44921,'Western','37'
44925,'Drama' 'Thriller',"'18,53'"
44932,'Horror' 'Science Fiction',"'27,878'"
44933,'Comedy','35'
44936,'Horror','27'
44937,'Comedy','35'
4494,'Drama' 'Horror',"'18,27'"
44940,'Action' 'Drama' 'Crime' 'Mystery',"'28,18,80,9648'"
44941,'Comedy' 'Action' 'Adventure' 'Romance',"'35,28,12,10749'"
44943,'Action' 'Science Fiction',"'28,878'"
44944,'Drama','18'
44945,'Crime' 'Drama' 'Thriller',"'80,18,53'"
44946,'Drama' 'Comedy',"'18,35'"
44947,'Drama' 'History' 'Music',"'18,36,10402'"
4495,'Drama' 'Fantasy',"'18,14'"
44950,'Thriller' 'Horror',"'53,27'"
449503,'Action','28'
44951,'Drama' 'Romance',"'18,10749'"
44952,'Comedy' 'Drama',"'35,18'"
44960,'Drama' 'Mystery' 'Thriller',"'18,9648,53'"
44963,'Action' 'Adventure' 'Foreign',"'28,12,10769'"
44966,'Drama','18'
44967,'Drama','18'
449674,'Comedy','35'
449677,'',''
44968,'Romance' 'Comedy',"'10749,35'"
44969,'Science Fiction','878'
449696,'Science Fiction','878'
4497,'Drama','18'
44974,'Comedy' 'Romance',"'35,10749'"
449742,'Thriller' 'Drama',"'53,18'"
449758,'War' 'Documentary',"'10752,99'"
44977,'Action' 'Crime' 'Thriller',"'28,80,53'"
44978,'Comedy' 'Family',"'35,10751'"
4498,'Comedy' 'Drama',"'35,18'"
44982,'Drama' 'Thriller',"'18,53'"
44986,'Crime' 'Drama',"'80,18'"
449863,'Documentary','99'
44988,'Drama','18'
44989,'Drama' 'Comedy' 'Romance' 'Foreign',"'18,35,10749,10769'"
4499,'Comedy','35'
44990,'Comedy' 'Romance',"'35,10749'"
44991,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
44992,'Documentary','99'
44997,'Documentary' 'Romance',"'99,10749'"
44998,'Drama','18'
44999,'Documentary','99'
45000,'Drama' 'Fantasy',"'18,14'"
45002,'Comedy' 'Romance',"'35,10749'"
45004,'Comedy','35'
45005,'Comedy','35'
45006,'Action' 'Thriller',"'28,53'"
45007,'Action' 'Drama' 'Western',"'28,18,37'"
45009,'Horror','27'
45013,'Comedy' 'Drama' 'Family',"'35,18,10751'"
45014,'Drama','18'
45017,'Thriller' 'Horror',"'53,27'"
45019,'Drama' 'Romance',"'18,10749'"
45020,'Drama' 'Romance',"'18,10749'"
45022,'Crime' 'Drama' 'Thriller',"'80,18,53'"
450225,'Drama' 'Comedy',"'18,35'"
45029,'Action' 'Romance' 'Thriller',"'28,10749,53'"
45031,'Horror','27'
45033,'Documentary','99'
45035,'Drama' 'History' 'Thriller',"'18,36,53'"
45037,'Comedy' 'Documentary',"'35,99'"
45041,'Comedy','35'
45042,'Documentary','99'
45043,'Drama','18'
45044,'Drama' 'Foreign' 'Romance',"'18,10769,10749'"
45046,'Drama' 'Comedy',"'18,35'"
45047,'Drama','18'
45048,'Drama' 'Romance',"'18,10749'"
45052,'Comedy' 'Horror',"'35,27'"
450530,'TV Movie' 'Drama' 'Science Fiction',"'10770,18,878'"
45054,'Drama','18'
45057,'Documentary' 'Foreign',"'99,10769'"
45064,'Drama' 'Comedy',"'18,35'"
45069,'TV Movie' 'Drama' 'Romance',"'10770,18,10749'"
4507,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
45075,'History' 'Action' 'Drama',"'36,28,18'"
450768,'Thriller','53'
45077,'Drama' 'Comedy' 'Romance',"'18,35,10749'"
45079,'Horror','27'
45083,'Thriller','53'
450875,'Documentary','99'
45089,'Foreign' 'Thriller',"'10769,53'"
45094,'Drama','18'
450945,'Documentary','99'
45096,'Action' 'Science Fiction',"'28,878'"
45098,'Drama' 'Foreign' 'Romance',"'18,10769,10749'"
45099,'Comedy' 'Drama',"'35,18'"
451,'Drama' 'Romance',"'18,10749'"
45103,'Comedy','35'
45109,'Romance','10749'
45115,'Documentary','99'
4512,'Action' 'Drama' 'Western',"'28,18,37'"
45120,'Drama' 'Comedy',"'18,35'"
45126,'Drama' 'Romance',"'18,10749'"
45127,'Drama' 'Romance',"'18,10749'"
45129,'Drama' 'Crime',"'18,80'"
4513,'Horror' 'Thriller',"'27,53'"
45130,'Comedy' 'Romance',"'35,10749'"
45132,'Comedy' 'Action' 'Drama',"'35,28,18'"
45133,'Drama','18'
45136,'Drama' 'Family',"'18,10751'"
45138,'Drama' 'Action' 'Thriller' 'Crime' 'Foreign',"'18,28,53,80,10769'"
45139,'Drama' 'History',"'18,36'"
45145,'Comedy' 'Romance',"'35,10749'"
45147,'Comedy' 'Romance',"'35,10749'"
45148,'',''
4515,'Action' 'Adventure' 'Drama' 'History',"'28,12,18,36'"
45153,'Drama','18'
45156,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
4516,'Comedy','35'
45161,'',''
45162,'Action' 'Adventure' 'Animation',"'28,12,16'"
451644,'Adventure','12'
45166,'Drama' 'Crime',"'18,80'"
45167,'Science Fiction' 'Drama',"'878,18'"
45169,'Drama' 'Mystery' 'Science Fiction',"'18,9648,878'"
4517,'Drama' 'History' 'Romance',"'18,36,10749'"
451709,'Comedy','35'
45174,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
45176,'Documentary','99'
45179,'Comedy' 'Family' 'Romance',"'35,10751,10749'"
4518,'Drama' 'History',"'18,36'"
45181,'Comedy' 'Science Fiction',"'35,878'"
45184,'Drama' 'Romance',"'18,10749'"
45186,'Action' 'Comedy' 'Crime' 'Drama',"'28,35,80,18'"
45189,'Comedy','35'
4519,'Comedy' 'Drama',"'35,18'"
45190,'Comedy' 'Drama',"'35,18'"
45191,'Comedy','35'
45192,'Comedy' 'Drama' 'Family',"'35,18,10751'"
451955,'Thriller','53'
45197,'Drama' 'Action',"'18,28'"
452,'Drama' 'Comedy',"'18,35'"
4520,'Drama' 'Thriller',"'18,53'"
45202,'Thriller' 'Drama',"'53,18'"
45203,'Action' 'Crime' 'Drama',"'28,80,18'"
45204,'Drama' 'Foreign',"'18,10769'"
45205,'Animation' 'Comedy' 'Fantasy' 'Foreign' 'Science Fiction',"'16,35,14,10769,878'"
452068,'Thriller','53'
45210,'Comedy','35'
45211,'Western','37'
45212,'Drama' 'Romance',"'18,10749'"
45213,'Romance' 'Comedy' 'Drama',"'10749,35,18'"
452142,'TV Movie' 'Crime' 'Mystery' 'Thriller',"'10770,80,9648,53'"
45215,'Crime' 'Drama' 'Mystery' 'Thriller',"'80,18,9648,53'"
452166,'Documentary','99'
45218,'Drama' 'Romance',"'18,10749'"
45219,'Drama','18'
45220,'Drama' 'War',"'18,10752'"
45221,'Comedy','35'
45225,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
45226,'Adventure' 'Crime' 'Thriller',"'12,80,53'"
45227,'Comedy' 'Romance' 'Western',"'35,10749,37'"
4523,'Comedy' 'Family' 'Fantasy' 'Romance',"'35,10751,14,10749'"
45232,'Action','28'
45233,'Action' 'Drama',"'28,18'"
45235,'Crime' 'Drama',"'80,18'"
452372,'TV Movie' 'Documentary',"'10770,99'"
45239,'Drama','18'
45241,'Comedy','35'
452413,'Comedy' 'Romance',"'35,10749'"
45243,'Comedy','35'
45244,'Drama','18'
45247,'Drama' 'Romance',"'18,10749'"
45249,'',''
45256,'Comedy' 'Romance',"'35,10749'"
452606,'Romance' 'Family' 'Comedy',"'10749,10751,35'"
45261,'Drama' 'Comedy' 'Romance',"'18,35,10749'"
45266,'Action' 'Adventure',"'28,12'"
45267,'Romance' 'Fantasy' 'Comedy',"'10749,14,35'"
45269,'Drama' 'History',"'18,36'"
45272,'Drama' 'Romance',"'18,10749'"
45273,'Action' 'Horror' 'Thriller',"'28,27,53'"
45274,'Documentary','99'
45284,'Action' 'Crime' 'Drama',"'28,80,18'"
4529,'Action','28'
452922,'Documentary','99'
453,'Drama' 'Romance',"'18,10749'"
453008,'Documentary','99'
45301,'Drama' 'Thriller',"'18,53'"
45302,'Drama' 'Action' 'Thriller',"'18,28,53'"
45303,'Thriller' 'Action' 'Crime',"'53,28,80'"
453053,'Documentary','99'
453062,'Documentary','99'
45314,'Documentary','99'
45316,'Drama' 'Foreign',"'18,10769'"
45317,'Drama','18'
45318,'Documentary','99'
45320,'Documentary','99'
45322,'Crime' 'Horror' 'Mystery',"'80,27,9648'"
45324,'Crime' 'Comedy' 'Drama',"'80,35,18'"
45325,'Action' 'Adventure' 'Drama' 'Family',"'28,12,18,10751'"
45326,'Action','28'
45330,'Action' 'Adventure' 'Science Fiction',"'28,12,878'"
45335,'Comedy' 'Music' 'Romance',"'35,10402,10749'"
453354,'Drama','18'
45336,'Animation' 'Comedy' 'Drama',"'16,35,18'"
45341,'Crime' 'Drama',"'80,18'"
45347,'Horror' 'Thriller' 'Mystery' 'Drama',"'27,53,9648,18'"
453596,'Comedy','35'
45360,'Documentary','99'
45368,'Crime','80'
45371,'TV Movie' 'Drama' 'History',"'10770,18,36'"
45377,'Crime' 'Drama' 'Mystery' 'Thriller',"'80,18,9648,53'"
45379,'Action' 'Comedy' 'Romance',"'28,35,10749'"
4538,'Adventure' 'Drama' 'Comedy',"'12,18,35'"
45380,'Action' 'Comedy',"'28,35'"
45384,'Fantasy' 'Action' 'Science Fiction',"'14,28,878'"
4539,'Documentary','99'
45397,'Fantasy' 'Horror' 'Comedy' 'Science Fiction' 'Foreign',"'14,27,35,878,10769'"
45398,'Action' 'War',"'28,10752'"
454,'Drama' 'Romance',"'18,10749'"
4540,'Comedy' 'Crime',"'35,80'"
45407,'Action' 'Comedy' 'Romance',"'28,35,10749'"
45408,'Action' 'Adventure' 'Comedy' 'Crime' 'Drama',"'28,12,35,80,18'"
45417,'Fantasy' 'Comedy',"'14,35'"
45418,'Drama' 'Comedy' 'Romance' 'Foreign',"'18,35,10749,10769'"
4543,'Comedy','35'
45431,'Horror' 'Thriller',"'27,53'"
454361,'Comedy','35'
45438,'Thriller' 'Action' 'Comedy',"'53,28,35'"
45441,'Comedy' 'Drama',"'35,18'"
45452,'Comedy' 'Horror' 'Fantasy',"'35,27,14'"
45458,'Drama' 'Romance',"'18,10749'"
4546,'Action' 'Adventure' 'Drama' 'History' 'TV Movie',"'28,12,18,36,10770'"
4547,'Crime' 'Drama' 'Thriller',"'80,18,53'"
454774,'Drama' 'Music' 'Romance',"'18,10402,10749'"
454787,'Comedy','35'
4548,'Drama','18'
45485,'Documentary','99'
45489,'Thriller' 'Action' 'Crime',"'53,28,80'"
45490,'Drama' 'Foreign' 'Romance' 'Thriller',"'18,10769,10749,53'"
45491,'Drama' 'Adventure' 'Comedy',"'18,12,35'"
45492,'Thriller' 'Action' 'Crime',"'53,28,80'"
455,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
4550,'Drama' 'Thriller',"'18,53'"
455027,'',''
455043,'Action' 'History',"'28,36'"
45505,'Crime' 'Drama' 'Romance' 'Foreign',"'80,18,10749,10769'"
45509,'Action' 'Comedy' 'Crime',"'28,35,80'"
4551,'Comedy' 'Crime',"'35,80'"
45511,'Horror','27'
45512,'Action' 'Comedy' 'Western',"'28,35,37'"
45514,'',''
45515,'Mystery' 'Drama' 'Crime',"'9648,18,80'"
455188,'Horror','27'
4552,'Drama' 'Horror' 'Mystery',"'18,27,9648'"
45520,'Action' 'Drama' 'Romance' 'War',"'28,18,10749,10752'"
45522,'Action' 'Comedy' 'Drama' 'Romance' 'War',"'28,35,18,10749,10752'"
45523,'Comedy','35'
45527,'Action' 'Mystery' 'Thriller' 'Horror',"'28,9648,53,27'"
45528,'Drama' 'Romance',"'18,10749'"
4553,'Thriller' 'Drama',"'53,18'"
45533,'Comedy' 'Drama' 'Foreign' 'Romance',"'35,18,10769,10749'"
455363,'Documentary','99'
455368,'Documentary','99'
45537,'',''
45538,'Documentary','99'
45549,'Action' 'Adventure' 'Drama' 'Science Fiction' 'Thriller',"'28,12,18,878,53'"
45554,'Drama' 'Action',"'18,28'"
45555,'Documentary','99'
45556,'Science Fiction','878'
4556,'Drama' 'History',"'18,36'"
45560,'Drama','18'
455601,'Comedy','35'
45562,'History' 'War' 'Drama',"'36,10752,18'"
45565,'Drama' 'Family' 'Romance',"'18,10751,10749'"
455661,'Family' 'Animation' 'Romance' 'Comedy',"'10751,16,10749,35'"
455675,'Western','37'
45568,'Drama' 'Thriller',"'18,53'"
45569,'Action' 'Thriller' 'Western',"'28,53,37'"
45572,'Action' 'Comedy' 'Science Fiction',"'28,35,878'"
45576,'Documentary' 'Drama',"'99,18'"
45577,'Mystery','9648'
45578,'Drama' 'Romance',"'18,10749'"
45579,'Comedy' 'Romance',"'35,10749'"
4558,'Drama' 'Fantasy' 'Romance',"'18,14,10749'"
45585,'Comedy','35'
45588,'Comedy' 'Family' 'Fantasy',"'35,10751,14'"
45590,'Drama','18'
45592,'Drama','18'
45593,'Drama' 'Thriller',"'18,53'"
45595,'Drama','18'
455963,'Documentary','99'
455968,'Documentary','99'
45598,'Drama' 'Comedy' 'Music',"'18,35,10402'"
45599,'Comedy' 'Romance',"'35,10749'"
456018,'',''
45602,'TV Movie' 'Romance' 'Drama',"'10770,10749,18'"
45608,'Drama' 'Romance',"'18,10749'"
45609,'Drama' 'Romance',"'18,10749'"
456098,'Comedy' 'Action' 'Adventure',"'35,28,12'"
4561,'Drama','18'
45610,'Action' 'Thriller' 'Crime',"'28,53,80'"
456101,'Drama' 'Horror' 'Mystery' 'Thriller',"'18,27,9648,53'"
45612,'Thriller' 'Science Fiction' 'Mystery',"'53,878,9648'"
45615,'Documentary' 'Foreign',"'99,10769'"
456187,'Drama','18'
456193,'Comedy','35'
45622,'Comedy' 'Crime' 'Drama',"'35,80,18'"
45627,'Crime','80'
45628,'Drama' 'Crime' 'Music' 'Romance',"'18,80,10402,10749'"
456348,'Documentary','99'
4564,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
45649,'Comedy' 'Drama' 'Fantasy' 'Horror' 'Mystery',"'35,18,14,27,9648'"
45650,'Thriller' 'Adventure' 'Fantasy',"'53,12,14'"
45657,'Horror' 'Thriller',"'27,53'"
45658,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
4566,'Drama' 'Mystery' 'Crime',"'18,9648,80'"
45662,'Animation' 'Family',"'16,10751'"
45663,'Action' 'Horror' 'Thriller',"'28,27,53'"
45664,'Documentary','99'
45665,'Animation' 'Family',"'16,10751'"
45671,'Comedy' 'Drama' 'Romance' 'Fantasy',"'35,18,10749,14'"
45675,'Drama' 'Comedy',"'18,35'"
45677,'Drama','18'
456781,'Action','28'
45679,'Crime','80'
45682,'Action' 'Comedy' 'Family' 'Foreign',"'28,35,10751,10769'"
45690,'Drama' 'Foreign',"'18,10769'"
45691,'Comedy','35'
45692,'Drama','18'
45693,'Romance' 'Comedy',"'10749,35'"
45694,'Thriller' 'Drama' 'History',"'53,18,36'"
45695,'Comedy' 'Drama',"'35,18'"
456956,'Drama','18'
45697,'Family' 'Drama',"'10751,18'"
45698,'Fantasy' 'Drama',"'14,18'"
45699,'Family' 'Drama' 'Comedy',"'10751,18,35'"
457,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
45706,'Drama' 'Action' 'Crime',"'18,28,80'"
45708,'Comedy' 'Romance',"'35,10749'"
45712,'Drama' 'Action' 'Thriller' 'Crime',"'18,28,53,80'"
45713,'Drama' 'Romance' 'Foreign',"'18,10749,10769'"
45714,'Drama' 'Horror',"'18,27'"
45715,'Action' 'Comedy' 'Thriller' 'Science Fiction',"'28,35,53,878'"
45716,'Action','28'
45722,'Drama' 'Romance',"'18,10749'"
45725,'Adventure' 'Comedy' 'Family',"'12,35,10751'"
45726,'Thriller','53'
45729,'Horror' 'Thriller',"'27,53'"
457307,'Mystery' 'Documentary',"'9648,99'"
45736,'Action' 'Adventure',"'28,12'"
45739,'',''
45745,'Animation' 'Fantasy',"'16,14'"
457470,'Mystery','9648'
45752,'Animation' 'Comedy' 'Family',"'16,35,10751'"
45756,'Horror' 'Comedy',"'27,35'"
45757,'Drama' 'Family',"'18,10751'"
45759,'Action' 'Crime' 'Drama',"'28,80,18'"
45760,'TV Movie' 'Drama' 'Romance',"'10770,18,10749'"
45763,'Documentary','99'
45764,'Documentary','99'
45765,'Drama','18'
45767,'Comedy' 'Drama' 'Family' 'Science Fiction',"'35,18,10751,878'"
45772,'Animation' 'Family',"'16,10751'"
45774,'Mystery' 'Thriller',"'9648,53'"
45777,'Adventure' 'Drama' 'Fantasy',"'12,18,14'"
45778,'Horror' 'Thriller',"'27,53'"
45779,'Horror' 'Science Fiction' 'Thriller',"'27,878,53'"
4578,'Drama','18'
45780,'Drama' 'Thriller',"'18,53'"
45782,'Comedy','35'
45783,'Comedy','35'
4579,'Comedy' 'Drama',"'35,18'"
45791,'Drama','18'
45792,'Drama','18'
45793,'Action' 'Music',"'28,10402'"
457962,'Thriller' 'Crime' 'Drama' 'Mystery',"'53,80,18,9648'"
45799,'Drama','18'
458,'Drama' 'Comedy' 'Romance',"'18,35,10749'"
4580,'Drama','18'
45800,'Drama' 'Romance' 'Comedy',"'18,10749,35'"
45801,'Drama' 'Romance' 'War',"'18,10749,10752'"
45802,'Romance' 'Crime' 'Drama',"'10749,80,18'"
45803,'Drama' 'Thriller',"'18,53'"
45806,'Drama','18'
45807,'Comedy' 'Romance',"'35,10749'"
45817,'Drama' 'Action' 'Thriller',"'18,28,53'"
45823,'Drama','18'
45824,'Drama' 'Family',"'18,10751'"
45827,'Family','10751'
458298,'Crime' 'Documentary' 'Drama',"'80,99,18'"
458310,'Comedy','35'
458335,'Drama','18'
45838,'Comedy','35'
45839,'Comedy' 'Family',"'35,10751'"
4584,'Drama' 'Romance',"'18,10749'"
45840,'Comedy' 'Romance',"'35,10749'"
458428,'Action' 'Adventure' 'Comedy',"'28,12,35'"
458506,'Comedy' 'TV Movie',"'35,10770'"
45852,'Documentary' 'Drama',"'99,18'"
45861,'Drama' 'Comedy',"'18,35'"
458618,'Documentary' 'TV Movie',"'99,10770'"
45862,'Horror' 'Mystery' 'Thriller',"'27,9648,53'"
45864,'Action' 'Adventure' 'Comedy' 'Romance',"'28,12,35,10749'"
4587,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
45871,'Action' 'Adventure' 'Drama' 'Science Fiction',"'28,12,18,878'"
45873,'Action' 'Crime' 'Drama',"'28,80,18'"
45874,'Western','37'
45875,'Horror' 'Thriller',"'27,53'"
45877,'Mystery' 'Thriller',"'9648,53'"
45878,'Drama' 'Horror' 'Comedy',"'18,27,35'"
4588,'Action' 'Drama' 'Romance' 'Thriller',"'28,18,10749,53'"
458808,'Documentary','99'
45881,'Romance' 'Drama',"'10749,18'"
45882,'Drama','18'
45884,'Drama' 'History' 'War',"'18,36,10752'"
45886,'Drama' 'Science Fiction',"'18,878'"
45887,'Science Fiction','878'
45891,'Drama' 'Action' 'Thriller' 'Mystery' 'Family' 'Foreign',"'18,28,53,9648,10751,10769'"
458961,'Documentary','99'
45899,'Family' 'Drama' 'Romance',"'10751,18,10749'"
459,'Romance' 'Drama',"'10749,18'"
45905,'Comedy' 'Crime' 'Drama' 'Romance',"'35,80,18,10749'"
4592,'Comedy' 'Romance',"'35,10749'"
45921,'Horror' 'Thriller',"'27,53'"
45926,'Drama' 'Romance',"'18,10749'"
45928,'Crime' 'Thriller',"'80,53'"
45929,'Documentary','99'
459295,'Comedy','35'
4593,'Comedy','35'
45930,'Romance','10749'
45935,'Drama','18'
45938,'Drama','18'
45939,'Thriller','53'
45940,'',''
45943,'Drama','18'
45945,'Drama' 'Thriller' 'Mystery' 'Music' 'Foreign',"'18,53,9648,10402,10769'"
45948,'Romance','10749'
45949,'Drama','18'
4595,'Comedy','35'
45952,'Drama' 'Action' 'Comedy',"'18,28,35'"
45958,'Drama','18'
45960,'Mystery','9648'
45961,'Comedy' 'Horror',"'35,27'"
45964,'Horror' 'Thriller',"'27,53'"
45965,'History' 'Action',"'36,28'"
45966,'Documentary','99'
45967,'Drama' 'Comedy' 'Romance',"'18,35,10749'"
4597,'Action' 'Crime' 'Drama' 'Thriller',"'28,80,18,53'"
45970,'Documentary','99'
45971,'Drama' 'Crime',"'18,80'"
45974,'Family' 'Animation' 'TV Movie' 'Adventure' 'Drama',"'10751,16,10770,12,18'"
45978,'Drama' 'History',"'18,36'"
459802,'Animation' 'Comedy' 'Science Fiction',"'16,35,878'"
45987,'Drama','18'
45988,'War' 'History' 'Action',"'10752,36,28'"
4599,'Drama' 'Comedy' 'Romance',"'18,35,10749'"
45990,'Comedy' 'Drama',"'35,18'"
459928,'Thriller','53'
45993,'Romance' 'Drama',"'10749,18'"
459950,'Drama','18'
45996,'Drama' 'Romance',"'18,10749'"
45997,'Drama','18'
45999,'Drama','18'
460,'Comedy','35'
46001,'Crime' 'Comedy' 'Thriller',"'80,35,53'"
460024,'Adventure' 'Science Fiction',"'12,878'"
46004,'TV Movie' 'Comedy' 'Family' 'Adventure',"'10770,35,10751,12'"
46007,'Comedy' 'Music',"'35,10402'"
46010,'Comedy','35'
46011,'Drama' 'Comedy' 'Music' 'Romance' 'Family',"'18,35,10402,10749,10751'"
460135,'Animation','16'
46014,'Comedy' 'Music',"'35,10402'"
46016,'Action' 'Comedy',"'28,35'"
46018,'Crime' 'Drama',"'80,18'"
46020,'Horror' 'Comedy' 'Science Fiction' 'Thriller',"'27,35,878,53'"
46021,'Romance' 'Drama',"'10749,18'"
46025,'Fantasy' 'Horror' 'Mystery',"'14,27,9648'"
46026,'Comedy','35'
46027,'Drama' 'Crime',"'18,80'"
46028,'Drama' 'Comedy',"'18,35'"
46029,'Comedy' 'Romance',"'35,10749'"
46040,'Action' 'Comedy',"'28,35'"
46041,'Action' 'Thriller',"'28,53'"
46043,'Drama','18'
46059,'Crime' 'Action' 'Comedy',"'80,28,35'"
46063,'Drama' 'Thriller',"'18,53'"
46067,'Drama' 'History',"'18,36'"
46068,'Comedy','35'
46069,'Romance' 'Drama',"'10749,18'"
46076,'Science Fiction' 'Comedy',"'878,35'"
46081,'Comedy' 'Romance',"'35,10749'"
460822,'Comedy','35'
460846,'Action','28'
460870,'Documentary','99'
46088,'Drama' 'Thriller',"'18,53'"
46094,'Comedy' 'Family',"'35,10751'"
46095,'Crime' 'Drama',"'80,18'"
46096,'War' 'Drama' 'Thriller',"'10752,18,53'"
46101,'Drama' 'Foreign' 'Thriller',"'18,10769,53'"
46103,'Action' 'Thriller',"'28,53'"
46105,'Comedy' 'Documentary',"'35,99'"
461053,'Action' 'Crime' 'Thriller',"'28,80,53'"
46106,'Drama' 'War',"'18,10752'"
461088,'Family' 'Drama' 'Comedy',"'10751,18,35'"
461089,'Documentary','99'
46111,'Action' 'Foreign' 'Thriller',"'28,10769,53'"
46112,'Comedy' 'Romance',"'35,10749'"
46114,'Action' 'Comedy',"'28,35'"
46119,'Drama','18'
4612,'Action','28'
46121,'Drama' 'Mystery' 'Thriller' 'Crime',"'18,9648,53,80'"
46124,'Drama' 'Action',"'18,28'"
461257,'',''
46127,'Comedy' 'Drama' 'Family' 'TV Movie',"'35,18,10751,10770'"
46128,'Drama','18'
461297,'Crime' 'Comedy' 'Action' 'Family',"'80,35,28,10751'"
4613,'Comedy' 'Crime',"'35,80'"
46136,'Documentary' 'Music',"'99,10402'"
46138,'Comedy' 'Drama' 'History',"'35,18,36'"
4614,'Thriller' 'Action' 'Drama',"'53,28,18'"
46145,'Drama' 'Science Fiction',"'18,878'"
46146,'Fantasy' 'Horror',"'14,27'"
46147,'Drama' 'Comedy' 'Romance',"'18,35,10749'"
46149,'Comedy','35'
461533,'Documentary','99'
46158,'Science Fiction' 'Drama',"'878,18'"
46159,'Comedy' 'Music' 'Family',"'35,10402,10751'"
461615,'Science Fiction' 'Animation',"'878,16'"
461634,'Comedy','35'
46164,'Crime' 'Drama' 'Foreign' 'Horror' 'Mystery' 'Science Fiction' 'Thriller',"'80,18,10769,27,9648,878,53'"
46169,'Drama' 'Family' 'Fantasy' 'TV Movie',"'18,10751,14,10770'"
46175,'Horror' 'Thriller',"'27,53'"
46178,'Comedy','35'
461805,'Documentary','99'
46184,'Crime','80'
46187,'Drama','18'
46189,'War' 'Action' 'Drama',"'10752,28,18'"
46190,'Drama','18'
46193,'Western','37'
46195,'Animation' 'Adventure' 'Comedy' 'Family',"'16,12,35,10751'"
461955,'Action' 'Science Fiction',"'28,878'"
46196,'Crime','80'
46197,'Documentary' 'Drama' 'Family',"'99,18,10751'"
46198,'Comedy','35'
462,'Drama','18'
462026,'Documentary','99'
46203,'TV Movie' 'Drama' 'Romance',"'10770,18,10749'"
46207,'Drama','18'
462108,'Comedy','35'
46212,'Drama','18'
46217,'Drama' 'Action' 'Thriller',"'18,28,53'"
46221,'Horror' 'Thriller' 'Mystery',"'27,53,9648'"
46223,'Crime' 'Comedy',"'80,35'"
46226,'Romance' 'Drama' 'Comedy',"'10749,18,35'"
46227,'Comedy' 'Drama' 'Family' 'Mystery' 'TV Movie',"'35,18,10751,9648,10770'"
46228,'',''
46230,'Action' 'Horror' 'Thriller',"'28,27,53'"
46240,'',''
46247,'Adventure' 'Animation' 'Family',"'12,16,10751'"
46258,'Comedy','35'
46260,'Comedy','35'
46261,'Fantasy' 'Horror' 'Thriller',"'14,27,53'"
4627,'Action' 'Fantasy' 'Horror',"'28,14,27'"
46278,'Action' 'Drama' 'Foreign',"'28,18,10769'"
462788,'TV Movie' 'Drama',"'10770,18'"
4628,'Adventure' 'Drama' 'Action' 'Thriller' 'Foreign',"'12,18,28,53,10769'"
46280,'Drama' 'Romance',"'18,10749'"
46286,'Comedy' 'Drama',"'35,18'"
4629,'Drama' 'Romance',"'18,10749'"
46302,'Comedy' 'Horror',"'35,27'"
46314,'Animation' 'Family',"'16,10751'"
46315,'Fantasy' 'Adventure' 'Drama',"'14,12,18'"
46326,'Crime' 'Drama' 'Romance',"'80,18,10749'"
46332,'Drama' 'History',"'18,36'"
46333,'Comedy' 'Horror',"'35,27'"
46334,'Drama' 'War',"'18,10752'"
46335,'Drama' 'Music' 'Romance',"'18,10402,10749'"
46336,'Comedy' 'Drama' 'Fantasy' 'Romance',"'35,18,14,10749'"
46338,'Thriller' 'Drama' 'Romance',"'53,18,10749'"
46341,'',''
46342,'Drama' 'Horror' 'Thriller' 'Crime',"'18,27,53,80'"
46343,'Animation','16'
